"img";"title";"attributes";"sub_title"
"https://berserk.ru/image/data/Берсерк/dark16copy.png";"Сожжение души";"<p> Стихия: Тьма </p><p>Стоимость: 2</p><br>Может быть в колоде любого героя -<strong>жреца. </strong><br/>Положите четыре верхние карты любой колоды на кладбище, получите<img alt= src=http://hobbygames.ru/image/data/Берсерк/pray_02.png style=width: 13px; height: 13px;> за каждое существо, которое попало на кладбище таким образом. </img>";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards134-copy.png";"Настройка видимости";"<p> Стихия: Тьма </p><p>Стоимость: 1</p><br>Выберите одно из:<br/>-<strong>Усовершенствуйте</strong>существо.<br/>- Скройте<strong>механизм</strong>.";"И словно ничего и не было."
"https://berserk.ru/image/data/Берсерк/neutral-576-copy.png";"Хранители тумана";"<p> Стихия: Нейтральная </p><p>Стоимость: 3</p><p>Здоровье: 2</p><p>Простой удар: 2</p><br>Каждый раз, когда<strong>Хранители тумана </strong>становятся целью заклинания, они получают +1 к удару и +1 жизнь.";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards158-copy.png";"Дерзкая охотница";"<p> Стихия: Нейтральная </p><p>Стоимость: 2</p><p>Здоровье: 2</p><p>Простой удар: 2</p><br><strong>Найм:</strong>Существо получает +2 к удару до конца хода.";"Как насчет составить мне компанию?"
"https://berserk.ru/image/data/Берсерк/gorii5-copy.png";"Гнев";"<p> Стихия: Горы </p><p>Стоимость: 3</p><br>Каждое существо получает<strong> Бешенство </strong>(<em>должно атаковать ударом при первой возможности</em>) и В конце вашего хода уничтожьте это существо.";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT121-copy.png";"Искусство вечно";"<p> Стихия: Тьма </p><p>Стоимость: 7</p><br>Уничтожьте каждое существо не-<strong>механизм.</strong>";"Жизнь коротка."
"https://berserk.ru/image/cards/card-95345.jpg";"Агронн";"<p> Стихия: Леса </p><p>Стоимость: 4</p><p>Здоровье: 6</p><p>Простой удар: 2</p><br><strong>Найм:</strong>Выбранное существо теряет особенности.<br/><strong>Найм</strong>: Выбранное ваше существо и выбранное существо противника сражаются.";""
"https://berserk.ru/image/data/Берсерк/11 сет/BH11_100 копия.png";"Раб проклятия";"<p> Стихия: Болота </p><p>Стоимость: 3</p><p>Здоровье: 2</p><p>Простой удар: 3</p><br><div><strong>Первый удар</strong>.</div><div> Когда противник разыгрывает заклинание, <strong>Засада 3 </strong><img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;>, при этом возьмите 2 карты.</img></div><div> </div>";""
"https://berserk.ru/image/cards/card-91366.jpg";"Афари";"<p> Стихия: Болота </p><p>Здоровье: 30</p><br><strong>Регенерация 1.</strong><br/>4<img align=absmiddle border=0 height=15 src=http://www.berserk.ru/dic_images/87793_symbols title=Кристалл width=15><img align=absmiddle border=0 height=15 src=http://www.berserk.ru/dic_images/50332_symbols title=Поворот width=15>: Выбранное существо или выбранный герой с <strong>Регенерацией Х</strong> получает <strong>Регенерацию Х+1</strong> (1 раз за игру для каждой карты). </img></img>";""
"https://berserk.ru/image/cards/card-95838.jpg";"Сфера яда";"<p> Стихия: Болота </p><p>Стоимость: 3</p><br>В начале хода противника ранить его героя на 1.";"Те кто знает истинную силу сфер, неустанно охотятся за ними по всему миру."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-9_cards29_optimized.png";"Хешир";"<p> Стихия: Степи </p><p>Стоимость: 2</p><p>Здоровье: 3</p><p>Простой удар: 2</p><br><strong>Уникальность. Первый удар</strong>.<br/>3<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;><img alt= src=http://hobbygames.ru/image/data/Берсерк/tappf.png style=width: 13px; height: 13px;>: Сбросьте Х карт, возьмите Х карт, где Х – число ваших существ, которые атаковали ударом в этом ходу. </img></img>";""
"https://berserk.ru/image/cards/card-87236.jpg";"Пещерное эхо";"<p> Стихия: Горы </p><p>Стоимость: 1</p><br>Жизни выбранного существа сокращаются до 1.";"Дух недр проказлив, но полезен."
"https://berserk.ru/image/cards/card-91065.jpg";"Пограничный тотем";"<p> Стихия: Болота </p><p>Стоимость: 2</p><br>В начале своего хода противник для каждого своего существа выбирает: либо закрыть 1<img align=absmiddle border=0 height=15 src=http://www.berserk.ru/dic_images/87793_symbols title=Кристалл width=15>, либо вернуть это существо в руку владельца. </img>";"Держись подальше!"
"https://berserk.ru/image/cards/card-95424.jpg";"Ритуал призыва";"<p> Стихия: Леса </p><p>Стоимость: 5</p><br>Вызовите существо стоимостью 3<img align=absmiddle border=0 height=15 src=http://berserk.ru/dic_images/91510_symbols title=Монета width=15> или менее; если ваш герой - <strong>маг</strong>, то это существо <strong>сражается </strong>с выбранным существом противника. </img>";""
"https://berserk.ru/image/data/Берсерк/BerserkHer/swamp13-copy.png";"Презревший боль";"<p> Стихия: Болота </p><p>Стоимость: 6</p><p>Здоровье: 3</p><p>Простой удар: 1</p><br><style type=text/css><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style><span (\u0438= 1:2,2:\u041d\u0430\u0439\u043c:= 2:15167,3:{1:0},4:{1:2,2:13421772},5:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},6:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},7:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},8:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},11:4,12:0,14:{1:2,2:3355443},15:arial,16:10}= 3= 4= \u0412\u043e\u0437\u044c\u043c\u0438\u0442\u0435= \u0434\u043e= \u043a\u0430\u0436\u0434\u043e\u0435).\n}= \u043a\u043e\u043d\u0442\u0440\u043e\u043b\u044c= \u043c\u0435\u043d\u0435\u0435= \u043f\u043e\u0434= \u0440\u0430\u0437\u043d\u043e\u0439= \u0441\u0442\u043e\u0438\u043c\u043e\u0441\u0442\u0438= \u0441\u0442\u043e\u0438\u043c\u043e\u0441\u0442\u044c\u044e= \u0441\u0443\u0449\u0435\u0441\u0442\u0432= data-sheets-userformat={ data-sheets-value={ style=font-size:100%;font-family:Arial;color:#333333;><strong>Найм</strong>: Возьмите под контроль до 3 существ разной стоимости (и стоимостью менее 4<img alt= src=http://hobbygames.ru/image/data/Берсерк/coin1.png style=height: 15px; width: 15px;> каждое).</img></span><br/>";"Что есть боль по сравнениюс радостью служения Архаалю?"
"https://berserk.ru/image/data/Берсерк/dark-515-copy.png";"Демон гнева";"<p> Стихия: Тьма </p><p>Стоимость: 5</p><p>Здоровье: 3</p><p>Простой удар: 2</p><br><strong>Найм:</strong>Унитожьте каждое существо, у которого осталось 2 или менее жизни (<em>Найм срабатывает, когда эта карта входит в игру</em>).";""
"https://berserk.ru/image/data/Берсерк/BH10_CARDS91.png";"Ересиарх";"<p> Стихия: Болота </p><p>Стоимость: 4</p><p>Здоровье: 4</p><p>Простой удар: 4</p><br>Сбросьте карту:<strong>Поместите Попутный ветер </strong>в вашу колоду.";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards165-copy.png";"Латунный дракон";"<p> Стихия: Нейтральная </p><p>Стоимость: 10</p><p>Здоровье: 10</p><p>Простой удар: 10</p><br><strong>Модуль.</strong>";"Ранее крылатые форты использовались лишь для демонстрации величия и достижений Братства. По крайней мере, до недавнего времени."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT77-copy.png";"Стрела за стрелой";"<p> Стихия: Леса </p><p>Стоимость: 3</p><br><strong>Подготовьте</strong>вашего персонажа.<br/>Если у него есть<strong>выстрел</strong>, он получает +1 к<strong>выстрелам </strong>до конца хода.";""
"https://berserk.ru/image/data/Берсерк/neutral-574-copy.png";"Ульфсарк";"<p> Стихия: Нейтральная </p><p>Стоимость: 3</p><p>Здоровье: 3</p><p>Простой удар: 2</p><br><strong>Первый удар </strong><br/>(<em>существо с Первым ударом во время сражения наносит удар до существа без Первого удара</em>).";""
"https://berserk.ru/image/data/Берсерк/gorii-547-copy.png";"Эйвинд";"<p> Стихия: Горы </p><p>Стоимость: 4</p><p>Здоровье: 4</p><p>Простой удар: 4</p><br><strong>Эйвинд</strong>может быть в колоде любого героя-<strong>воина.</strong><br/><strong>Найм: Эйвинд</strong>получает +1 к удару и +1 к жизням, если у вас есть<strong>оружие.</strong><br/>(<em>Найм срабатывает, когда эта карта входит в игру</em>).";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT142-copy.png";"Боевой скафандр";"<p> Стихия: Нейтральная </p><p>Стоимость: 4</p><p>Здоровье: 7</p><p>Простой удар: 0</p><br><strong>Модуль.</strong>";"Защита высшего класса."
"https://berserk.ru/image/cards/card-95359.jpg";"Выхаживание";"<p> Стихия: Леса </p><p>Стоимость: 3</p><br>Полностью<strong>излечить </strong>выбранное существо, если ваш герой -<strong>маг</strong>,<strong>Поиск </strong>- существо с таким же названием.";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT11-copy.png";"Конструкция: Разоритель";"<p> Стихия: Степи </p><p>Стоимость: 4</p><br>Выберите два раза одно из:<br/>-<strong>Создайте Модуль атаки. </strong><br/>-<strong>Создайте Модуль подвижности.</strong>";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-9_cards119_optimized.png";"Аластор";"<p> Стихия: Тьма </p><p>Стоимость: 3</p><p>Здоровье: 4</p><p>Простой удар: 1</p><br><strong>Найм:</strong>Поместите<strong> Чёрную метку</strong>на верх колоды противника.";""
"https://berserk.ru/image/cards/card-95264.jpg";"Гьерхор";"<p> Стихия: Горы </p><p>Стоимость: 1</p><p>Здоровье: 2</p><p>Простой удар: 2</p><br>";"Скалы хранят печальную память об охотниках Торросдена."
"https://berserk.ru/image/data/Берсерк/BerserkHer/neutral44-copy.png";"Фиал памяти";"<p> Стихия: Нейтральная </p><p>Стоимость: 3</p><br><style type=text/css><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style><span 1:2,2:\u0420\u0430\u043d\u0438\u0442\u044c= 2:13119,3:{1:0},4:{1:2,2:13421772},5:{1:[{1:2,2:0,5:{1:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},6:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},7:{1:[{1:2,2:0,5:{1:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},8:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},11:4,12:0,15:arial,16:11}= \n\u043a\u0430\u0440\u0442= \u0425= \u0425,= \u0432\u0430\u0448\u0435\u043c= \u0433\u0434\u0435= \u043a\u043b\u0430\u0434\u0431\u0438\u0449\u0435.}= \u043d\u0430= \u0441\u0443\u0449\u0435\u0441\u0442\u0432\u043e= \u0447\u0438\u0441\u043b\u043e= \u2013= data-sheets-userformat={ data-sheets-value={ style=font-size:110%;font-family:Arial;>Ранить существо на Х, где Х – число<br/> карт на вашем кладбище.</span>";"Каждый глоток – словно прожитый год."
"https://berserk.ru/image/cards/card-95388.jpg";"Кокон";"<p> Стихия: Леса </p><p>Стоимость: 3</p><br><strong>Кокон </strong>может быть в колоде любого героя-<strong>мага</strong>.<br/><strong>Излечить </strong>суммарно до 5 ран, нанесенных любым вашим персонажам. Возьмите карту.";"Завтра будет новый день!"
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT107-copy.png";"У всего есть цена";"<p> Стихия: Болота </p><p>Стоимость: 4</p><br>Противник может заплатить стоимость<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;> выбранного существа; иначе положите это существо под низ колоды владельца. </img>";""
"https://berserk.ru/image/cards/card-87641.jpg";"Рыцарь реки";"<p> Стихия: Болота </p><p>Стоимость: 5</p><p>Здоровье: 6</p><p>Простой удар: 4</p><br>Найм: Выбранное существо не может атаковать и выступать защитником до начала вашего следующего хода.";"Извини, я доспехи ещё не надел.."
"https://berserk.ru/image/data/Берсерк/_11369.png";"Скелет-воин";"<p> Стихия: Болота Тьма </p><p>Стоимость: 12</p><p>Здоровье: 10</p><p>Простой удар: 10</p><br>Стоит на 1<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;> дешевле за каждую <strong>помещённую </strong>любому игроку карту.<br/><b>Гибель: </b>Выберите одно из:<br/> - <strong>Поместите Попутный ветер </strong>в вашу колоду ;<br/> - <strong>Поместите Чёрную метку </strong>в колоду противника. </img>";""
"https://berserk.ru/image/data/Берсерк/lesa15-copy.png";"Старый древень";"<p> Стихия: Леса </p><p>Стоимость: 3</p><p>Здоровье: 6</p><p>Простой удар: 2</p><br>Все другие ваши энты<strong>теряют</strong>особенности.";"Годы прошли – лес вырос, река сменила русло, но он остался всё тем же. "
"https://berserk.ru/image/data/Берсерк/11 сет/BH11_110 копия.png";"Сталкеры";"<p> Стихия: Болота </p><p>Стоимость: 1</p><p>Здоровье: 1</p><p>Простой удар: 1</p><br><div><strong>Гибель</strong>: <strong>Мор 2</strong>.</div><div> </div>";"	«Ишь ты, как глубоко зашли! Чур, мне жестянки с того, 	кто на коне!» "
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-9_cards44_optimized.png";"Миккель";"<p> Стихия: Горы </p><p>Стоимость: 5</p><p>Здоровье: 6</p><p>Простой удар: 5</p><br>Пока<strong>Миккель </strong>ранен, ваши раненые существа имеют +2 к удару и<strong>Броню 1.</strong>";"Когда-то он был героем"
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT130-copy.png";"Стальная оса";"<p> Стихия: Тьма </p><p>Стоимость: 1</p><p>Здоровье: 1</p><p>Простой удар: 0</p><br><strong>Орда.</strong><br/>Когда вы разыгрываете<strong>Стальную осу</strong>, возродите до двух других<strong>Стальных ос</strong>.";""
"https://berserk.ru/image/data/Берсерк/BH10_CARDS4.png";"Бывший Маяк";"<p> Стихия: Степи </p><p>Стоимость: 2</p><br>В конце вашего хода каждый игрок сбрасывает карту.";""
"https://berserk.ru/image/cards/card-95335.jpg";"Цверг-ассасин";"<p> Стихия: Горы </p><p>Стоимость: 2</p><p>Здоровье: 1</p><p>Простой удар: 2</p><br><strong>Броня 1. Защита от выстрелов. Рывок.</strong>";"Почему-то считается, что маленькие создания менее опасны. Цверг может притаиться там, где человек никогда не смог бы."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT213-copy.png";"Модуль подавления";"<p> Стихия: Нейтральная </p><p>Стоимость: 1</p><p>Здоровье: 1</p><p>Простой удар: 1</p><br><strong>Созданный. Модкль. Защита от заклинаний.</strong>";""
"https://berserk.ru/image/data/Берсерк/lesa-539-copy.png";"Стычка";"<p> Стихия: Леса </p><p>Стоимость: 2</p><br>Ваше существо до конца хода получает «<strong>Гибель:</strong>Возьмите карту»;<br/>это существо и существо противника<strong>сражаются.</strong><br/><em>(Сразиться заставляет эту карту провести сражение с целью, как если бы обе были открыты, не закрываясь.</em>)";""
"https://berserk.ru/image/cards/card-95333.jpg";"Хелькарос";"<p> Стихия: Горы </p><p>Стоимость: 1</p><p>Здоровье: 1</p><p>Простой удар: 1</p><br><strong>Найм: Выстрел</strong>на 3 по выбранному существу стоимостью 3<img align=absmiddle border=0 height=15 src=http://berserk.ru/dic_images/91510_symbols title=Монета width=15> и более. </img>";"Найди себе противника по силам, верзила!"
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT80-copy.png";"Фея чащи";"<p> Стихия: Леса </p><p>Стоимость: 2</p><p>Здоровье: 3</p><p>Простой удар: 2</p><br><strong>Найм: </strong>Можете<strong>оглушить</strong>существо с ударом 6 или более.";"Чем больше энт, тем громче падает."
"https://berserk.ru/image/data/Берсерк/multi54-copy.png";"Горный великан";"<p> Стихия: Степи Горы </p><p>Стоимость: 5</p><p>Здоровье: 3</p><p>Простой удар: 3</p><br><strong>Найм: </strong>Ранить персонажа на Х, где Х - количество существ в игре.";"В узких ущельях Лант-Мора неосторожного путника могут закидать камнями обитающие здесь великаны."
"https://berserk.ru/image/cards/card-95324.jpg";"Слуга Древних";"<p> Стихия: Горы </p><p>Стоимость: 8</p><p>Здоровье: 18</p><p>Простой удар: 7</p><br>Когда получает раны, положите на<strong>Слугу Древних</strong>эффект усталость. Когда получает 4-й или более эффект усталости, уничтожтье<strong>Слугу Древних.</strong><br/><img align=absmiddle border=0 height=15 src=http://berserk.ru/dic_images/50332_symbols title=Поворот width=15>: Снять с себя эффект усталость. </img>";""
"https://berserk.ru/image/data/Берсерк/11 сет/BH11_182 копия.png";"Адина";"<p> Стихия: Степи </p><p>Здоровье: 26</p><br>В начале хода противника покажите Х карт из вашей руки, при этом предотвратите Х следующих ран, нанесённых<strong>Адине</strong>, до конца хода.";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards10-copy.png";"Кулеврина орков";"<p> Стихия: Степи </p><p>Стоимость: 2</p><p>Здоровье: 3</p><p>Простой удар: 1</p><br><img alt= src=http://hobbygames.ru/image/data/Берсерк/tappf.png style=width: 13px; height: 13px;>: Выстрел на 1.<br/><img alt= src=http://hobbygames.ru/image/data/Берсерк/tappf.png style=width: 13px; height: 13px;>: Выстрел на 2 в персонажа противника по его выбору. </img></img>";"Жми, Фрося! Им от нас не уйти!"
"https://berserk.ru/image/data/Берсерк/stepi-530-copy.png";"Мериса";"<p> Стихия: Степи </p><p>Здоровье: 24</p><br>Каждый раз, когда ваше существо наносит раны ударом герою противника, существо противника получает<strong>Уязвимость.</strong><br/>2<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;><img alt= src=http://hobbygames.ru/image/data/Берсерк/tappf.png style=width: 13px; height: 13px;> : Закройте существо с <strong>Уязвимостью.</strong></img></img>";"В: Если в игре нет существ с уязвимостью, могу ли закрыть Мерису, используя его особенность, чтоб активировать Пляску пламени?О: Нет."
"https://berserk.ru/image/cards/card-91317.jpg";"Тролль-воин";"<p> Стихия: Болота </p><p>Стоимость: 2</p><p>Здоровье: 3</p><p>Простой удар: 2</p><br><strong>Регенерация 2.</strong>";"Не смотри, что он порос тиной – она указывает на возраст и опыт."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards118-copy.png";"Баллиоз";"<p> Стихия: Тьма </p><p>Стоимость: 2</p><p>Здоровье: 3</p><p>Простой удар: 1</p><br>5<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;>: <strong>Усовершенствуйте Баллеоза</strong>, при этом можете уничтожить существо. Удар <strong>Баллеоза</strong> становится равным удару уничтоженного существа. </img>";"Твоя душа будет моей!"
"https://berserk.ru/image/cards/card-87198.jpg";"Гном-лучник";"<p> Стихия: Горы </p><p>Стоимость: 3</p><p>Здоровье: 3</p><p>Простой удар: 2</p><br>Защита от выстрелов.<br/>Найм: Выстрел на 2.";"Гномья стерла - как сами гномы. Тупы и тяжело бьют.Зви, нервный ург."
"https://berserk.ru/image/data/Берсерк/BerserkHer/lesa18-copy.png";"Тишра";"<p> Стихия: Леса </p><p>Стоимость: 6</p><p>Здоровье: 10</p><p>Простой удар: 4</p><br><style type=text/css><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style><span 1:2,2:\u0417\u0430\u0449\u0438\u0442\u0430= 2:15167,3:{1:0},4:{1:2,2:13421772},5:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},6:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},7:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},8:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},11:4,12:0,14:{1:2,2:3355443},15:arial,16:10}= \u0417\u0430\u043a\u0440\u043e\u0439\u0442\u0435= \u0422\u0438\u0448\u0440\u0443.\n\u041f\u0440\u0438= \u0437\u0430\u043a\u043b\u0438\u043d\u0430\u043d\u0438\u0439.\n\u041d\u0430\u0439\u043c:= \u043d\u0435= \u043e\u0442= \u043e\u0442\u043a\u0440\u044b\u0432\u0430\u0435\u0442\u0441\u044f\n\u0432= \u0441\u0432\u043e\u0439= \u0441\u043b\u0435\u0434\u0443\u044e\u0449\u0438\u0439= \u0443\u0434\u0430\u0440\u0435= \u0445\u043e\u0434.}= data-sheets-userformat={ data-sheets-value={ style=font-size:100%;font-family:Arial;color:#333333;><strong>Защита от заклинаний.<br/> Найм</strong>: Закройте <strong>Тишру</strong>.<br/> При ударе не открывается<br/> в свой следующий ход.</span>";""
"https://berserk.ru/image/data/Берсерк/BH10_CARDS160.png";"Великан снегов";"<p> Стихия: Горы Болота </p><p>Стоимость: 10</p><p>Здоровье: 10</p><p>Простой удар: 10</p><br>Стоит на 1<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;> дешевле за каждый <strong>помещённый </strong>вам<strong> Попутный ветер</strong>.<br/><strong>Найм:</strong><strong>Поместите </strong><strong>2 Попутных ветра</strong> в вашу колоду . </img>";""
"https://berserk.ru/image/data/Берсерк/gorii21-copy.png";"Хладник";"<p> Стихия: Горы </p><p>Стоимость: 2</p><p>Здоровье: 2</p><p>Простой удар: 3</p><br>Не получает ран от существ с<strong>Бешенством.</strong>";"Йордлинги прохладно относятся к шуткам про бешенство и хладнокровие."
"https://berserk.ru/image/data/Берсерк/BerserkHer/neutral3-copy.png";"Атанор";"<p> Стихия: Нейтральная </p><p>Стоимость: 1</p><p>Здоровье: 3</p><p>Простой удар: 3</p><br><style type=text/css><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style><span 1:2,2:\u041d\u0430\u0439\u043c:= 2:13119,3:{1:0},4:{1:2,2:13421772},5:{1:[{1:2,2:0,5:{1:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},6:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},7:{1:[{1:2,2:0,5:{1:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},8:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},11:4,12:0,15:arial,16:11}= \u0417\u0430\u043c\u0435\u0448\u0430\u0439\u0442\u0435= \u0432= \u043a\u0430\u0440\u0442\u0443= \u043a\u043e\u043b\u043e\u0434\u0443.\n}= \u0440\u0443\u043a\u0438= \u0441= data-sheets-userformat={ data-sheets-value={ style=font-size:110%;font-family:Arial;><strong>Найм:</strong> Замешайте карту с руки в колоду.</span><br/>";"Порой соратников не выбирают."
"https://berserk.ru/image/cards/card-95635.jpg";"Херувим";"<p> Стихия: Нейтральная </p><p>Стоимость: 1</p><p>Здоровье: 1</p><p>Простой удар: 2</p><br><strong>Орда.<br/> Найм</strong>: Замешайте выбранную карту с любого кладбища в колоду";""
"https://berserk.ru/image/data/Берсерк/11 сет/BH11_132 копия.png";"Разорить могилы";"<p> Стихия: Тьма </p><p>Стоимость: 2</p><br>Верните до 2 существ с вашего кладбища в руку.";""
"https://berserk.ru/image/data/Берсерк/neutral-535-copy.png";"Дрянное пойло";"<p> Стихия: Нейтральная </p><p>Стоимость: 1</p><br>Ранить персонажа на 1. В начале хода, если<strong>Дрянное пойло </strong>на кладбище, вы можете потерять 1<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;>, при этом положить его в руку. </img>";""
"https://berserk.ru/image/cards/card-95284.jpg";"Магическая воронка";"<p> Стихия: Горы </p><p>Стоимость: 3</p><br><strong>Магическая воронка</strong>может быть в колоде любого героя-<strong>мага</strong>.<br/>Ранить выбранное существо на 6.";"Создать вихрь силы - простейшее упражнение, которое должен освоить ученик."
"https://berserk.ru/image/data/Берсерк/gorii17copy.png";"Таэр";"<p> Стихия: Горы </p><p>Стоимость: 6</p><p>Здоровье: 6</p><p>Простой удар: 8</p><br><strong>Бешенство </strong><br/>(<em>должен атаковать ударом при первой возможности</em>).<br/><strong>Броня 1</strong><br/>(<em>Броня 1 предотвращает первую 1 рану от ударов и выстрелов каждый ход</em>).";""
"https://berserk.ru/image/cards/card-95245.jpg";"Алтарь штормов";"<p> Стихия: Горы </p><p>Стоимость: 3</p><p>Здоровье: 8</p><p>Простой удар: 0</p><br>Не может атаковать. Не может выступать защитником. Противник может выбирать целью своих заклинаний только<strong>Алтарь штормов.</strong>";"Подобное к подобному."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards149-copy.png";"Безумный инженер";"<p> Стихия: Нейтральная </p><p>Стоимость: 4</p><p>Здоровье: 5</p><p>Простой удар: 4</p><br>Каждый раз, когда ваше существо было<strong>усовершенствовано</strong>, создайте и прикрепите к нему<strong> модуль</strong>по вашему выбору.<br/>2<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;>: <strong>Усовершенствуйте Безумного инженера.</strong></img>";""
"https://berserk.ru/image/data/Берсерк/BerserkHer/multi8-copy.png";"Злободрев";"<p> Стихия: Леса Тьма </p><p>Стоимость: 5</p><p>Здоровье: 8</p><p>Простой удар: 3</p><br><style type=text/css><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style><span 1= 1:2,2:\u041a\u043e\u0433\u0434\u0430= 2:13119,3:{1:0},4:{1:2,2:13421772},5:{1:[{1:2,2:0,5:{1:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},6:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},7:{1:[{1:2,2:0,5:{1:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},8:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},11:4,12:0,15:arial,16:11}= \u0434\u0440\u0443\u0433\u043e\u043c\u0443= \u043d\u0430\u043d\u0435\u0441\u0442\u0438\n\u043a\u0430\u0436\u0434\u043e\u043c\u0443= \u043f\u0435\u0440\u0441\u043e\u043d\u0430\u0436\u0443= \u043f\u043e\u043b\u0443\u0447\u0430\u0435\u0442= \u0440\u0430\u043d\u0443.}= \u0440\u0430\u043d\u044b= \u2013= data-sheets-userformat={ data-sheets-value={ style=font-size:110%;font-family:Arial;>Когда получает раны, ранить каждого другого персонажа на 1.</span>";"Странных созданий таит в себе лес."
"https://berserk.ru/image/data/Берсерк/11 сет/BH11_21.jpg";"Разлад";"<p> Стихия: Степи </p><p>Стоимость: 3</p><br><div> Уничтожьте закрытое существо.</div><div> </div>";"Если крылатый зверь в ярости... Жди беды."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-9_cards163_optimized.png";"Маат";"<p> Стихия: Нейтральная </p><p>Стоимость: 4</p><p>Здоровье: 5</p><p>Простой удар: 3</p><br>Каждый раз, когда<strong>Маат </strong>получает раны,<strong>поместите </strong>в колоду противника<strong>Чёрную метку.</strong>";""
"https://berserk.ru/image/cards/card-87579.jpg";"Вайл";"<p> Стихия: Болота </p><p>Стоимость: 1</p><p>Здоровье: 5</p><p>Простой удар: 0</p><br>";"Никто не знает пути через трясины Уорлога так хорошо, как племя вайлов. Но где найти самих вайлов?"
